Customer Num,Company,"Address, City, State & Zip",Salesman Assigned,Postal Code,State License Num,On-Off Premise,City,County,Deliveryman Assigned
4220,Albertsons #4269 - N Josey Ln,"2150 N. Josey Lane, Carrollton, TX 75006",Jeff Martin,75006,BQ569739,Off Premise,Carrollton,Dallas,Michael Weldon
4226,Tom Thumb 1788 - Alma Dr.,"7801 Alma Dr., Plano, TX 75025",Brian Schick,75025,BQ603736,Off Premise,Plano,Collin,Ronald Streng
4231,Wise Guys Pizzeria - Grapevine,"322 S. Parl Blvd., Unit 2, Grapevine, TX 76051",Nathan Zaremba,76051,BG895832,On Premise,Grapevine,Tarrant,Michael Weldon
4232,Flamingo Beer Wine Beverages - Carrolton,"2810 E. Trinity Mills, Suite 219, Carrollton, TX 75006",Jeff Martin,75006,BQ626409,Off Premise,Carrollton,Dallas,Michael Weldon
4233,Sandbar Cantina and Grill,"317 S. 2nd Avenue, Dallas, TX 75226",Mason Lowe,75226,MB802527,On Premise,Dallas,Dallas,Joe Fronczek
4234,Fossil Creek Spirits - Westlake,"3 Village Circle #100, Westlake, TX 76262",Jeff Martin,76262,BF737876,Off Premise,Westlake,Tarrant,Justin Stryker
4236,Lucy's Lot,"451 E. NW Highway, Grapevine, TX 76051",Nathan Zaremba,76051,MB893131,On Premise,Grapevine,Tarrant,Justin Stryker
4237,Mark's Beer Barn,"2535 W. Prairie Street, Denton, TX 76201",Jeff Martin,76201,BQ811971,Off Premise,Denton,Denton,James Liston
4238,World Market #323 - Garland,"550 Town Center Blvd., Garland, TX 75040",Brandon Byrd,75040,BQ630351,Off Premise,Garland,Dallas,Jose Vital
4242,Kroger #599 - The Colony,"4620 StateHwy 121, Lewisville, TX 75056",Jeff Martin,75056,BQ898013,Off Premise,Lewisville,Denton,James Liston
4250,Eskimo Hut Denton,"717 Sunset Street, Denton, TX 76201",Jeff Martin,76201,BG607864,Off Premise,Denton,Denton,James Liston
4255,Rose City Draft House & Bar,"5393 S. Broadway, Tyler, TX 75705",Ronnie Esposito,75705,N886485,On Premise,Tyler,Smith,East Texas Drivers
4256,Big D BBQ,"226 N. Walnut Creek Dr., Mansfield, TX 76063",Taylor Coward,76063,BG895731,On Premise,Mansfield,Tarrant,James Liston
4259,Tom Thumb 3560 - Skillman,"8698 Skillman Street, Dallas, TX 75243",Brandon Byrd,75243,BQ764684,Off Premise,Dallas,Dallas,Joe Fronczek
4271,Schrick's Liquor,"2801 Fort Worth Hwy., Hudson Oaks, TX 76087",Taylor Coward,76087,BF281270,Off Premise,Hudson Oaks,Parker,Justin Stryker
4276,Albertsons #4296 - W Virgina,"6800 W. Virginia Street, McKinney, TX 75069",Brian Schick,75069,RM742716,Off Premise,McKinney,Collin,Ronald Streng
4277,Albertsons #4234 - S. Central Expwy,"3001 S Central Expwy., McKinney, TX 75069",Brian Schick,75069,BQ562738,Off Premise,McKinney,Collin,Ronald Streng
4281,Tom Thumb #4239 - S Westgate,"921 S. Westgate Way, Wylie, TX 75098",Brian Schick,75098,BQ648530,Off Premise,Wylie,Collin,Jose Vital
4285,CiboDinivo,"1868 Sylvan Ave., Dallas, TX 75208",Harrison Boyland,75208,BG891260,On Premise,Dallas,Dallas,Joe Fronczek
4289,East Hampton Sandwich Company,"1605 S. University Dr., Fort Worth, TX 76107",Taylor Coward,76107,MB884345,On Premise,Fort Worth,Tarrant,Joe Fronczek
4290,Champps Kitchen & Bar,"885 W. John Carpenter Fwy., Irving, TX 75039",Nathan Zaremba,75039,MB875515,On Premise,Irving,Dallas,Ronald Streng
4294,Albertsons #4289 - Garland Rd.,"9540 Garland Rd. #320, Dallas, TX 75218",Brandon Byrd,75218,BQ767332,Off Premise,Dallas,Dallas,James Hall
4296,Albertsons #4152 - W. University,"2321 W. University Dr., Denton, TX 76201",Jeff Martin,76201,BQ273982,Off Premise,Denton,Denton,James Liston
4297,Albertsons #4191 - FM 2181,"4351 FM 2181, Corinth, TX 76205",Jeff Martin,76205,BQ512167,Off Premise,Corinth,Denton,James Liston
4298,World Market #376 - Tyler,"8970 S. Broadway Ave., Ste. 136, Tyler, TX 75703",Ronnie Esposito,75703,BQ857792,Off Premise,Tyler,Smith,East Texas Drivers
4301,Spec's #165 - S. Cooper,"3909 S. Cooper St., Arlington, TX 76015",Jack Stephenson,76015,BF889634,Off Premise,Arlington,Tarrant,James Liston
4304,Albertsons #4260 - E Buckingham,"2165 E. Buckingham Rd., Richardson, TX 75081",Brandon Byrd,75081,BQ648555,Off Premise,Richardson,Dallas,Jose Vital
4312,Albertsons #4265 - Broadway,"5710 Broadway Blvd., Garland, TX 75043",Brandon Byrd,75043,BQ604517,Off Premise,Garland,Dallas,Jose Vital
4319,Melissa Beverage,"2315 Sam Rayburn Hwy., Melissa, TX 75454",Brian Schick,75454,BQ634166,Off Premise,Melissa,Collin,Jose Vital
4324,Vintage Grille & Museum,"202 Fort Worth Hwy., Weatherford, TX 76086",Taylor Coward,76086,RM891644,On Premise,Weatherford,Parker,Ronald Streng
4334,Celt Irish Pub,"100 N. Tennessee Street, McKinney, TX 75069",Hudson Boyd,75069,RM874970,On Premise,McKinney,Collin,Ronald Streng
4343,Craft Pride,"61 Rainey St., Austin, TX 78701",Tim Vela,78701,BG808443,On Premise,AUSTIN,Travis,Joe Castro
4347,Little Elm Crafthouse,"850 West Eldorado Parkway, Suite 700, Little Elm, TX 75068",Hudson Boyd,75068,BG910344,On Premise,Little Elm,Denton,Michael Weldon
4349,Noble Rey Brewing Company,"2636 Farrington Street, Dallas, TX 75207",Harrison Boyland,75207,BG910959,On Premise,Dallas,Dallas,Joe Fronczek
4350,Ron's Corner - Addison,"4145 Belt Line Road, Suite 200, Addison, TX 75001",Harrison Boyland,75001,MB839346,On Premise,Addison,Dallas,Jose Vital
4352,Aspen Creek,"4300 W Airport Fwy, Irving, TX 75062",Nathan Zaremba,75062,BQ123456,On Premise,Irving,Dallas,Ronald Streng
4355,The Liquor Outpost #1 - University Drive,"1010 W University Drive, Denton, TX 76201",Jeff Martin,76201,BF897125,Off Premise,Denton,Denton,James Liston
4367,AJ'S On Main,"651 South Main Street, Grapevine, TX 76051",Nathan Zaremba,76051,MB834646,On Premise,Grapevine,Tarrant,Justin Stryker
4374,Barley & Board,"100 W. Oak Street, Suite 160, Denton, TX 76201",Nathan Zaremba,76201,MB911884,On Premise,Denton,Denton,James Liston
4377,Cedar Springs Tap House,"4123 Cedar Springs Rd., Dallas, TX 75219",Harrison Boyland,75219,MB880587,On Premise,Dallas,Dallas,James Hall
4378,Lone Star Attitude Burger Co.,"113 W. Hickory Street, Denton, TX 76201",Nathan Zaremba,76201,RM839263,On Premise,Denton,Denton,James Liston
4379,The Brass Tap - Allen,"2540 N Watters Rd., Suite 180, Allen, TX 75013",Hudson Boyd,75013,N896720,On Premise,Allen,Collin,Ronald Streng
4381,Village Burger Bar - Inwood,"12300 Inwood Rd., Suite 210, Dallas, TX 75244",Harrison Boyland,75244,RM850377,On Premise,Dallas,Dallas,Justin Stryker
4382,WFM #356 - McKinney Ave,"2510 McKinney Avenue, Dallas, TX 75201",Brandon Byrd,75201,BG915259,Off Premise,Dallas,Dallas,Joe Fronczek
4387,Hurst Beverage,"781 W. Bedford Euless Rd., Hurst, TX 76053",Justin Page,76053,BQ577307,Off Premise,Hurst,Tarrant,Ronald Streng
4392,Lucky Lou's,"1207 Hickory St., Denton, TX 76201",Nathan Zaremba,76201,MB909159,On Premise,Denton,Denton,James Liston
4401,The Bearded Monk,"122 E McKinney St, Denton, TX 76201",Nathan Zaremba,76201,BG918790,On Premise,Denton,Denton,James Liston
4402,Empire Craft Beer and Wine - Plano,"901 Spring Creek pkwy Suite 145A, Plano, TX 75023",Brian Schick,75023,BF910272,Off Premise,Plano,Collin,Ronald Streng
4403,AB Beer and Wine - Royse City,"125 E Main Street, Royse City, TX 75189",Brandon Byrd,75189,BF971975,Off Premise,Royse City,Rockwall,Jose Vital
4406,Foster's Place Restaurant & Pub,"15244 TX Hwy 11 E, Pickton, TX 75471",Courtney Cash,75471,N761072,On Premise,Pickton,Hopkins,East Texas Drivers
4407,Weiss Enterprises Inc.,"P.O. Box 150406, Dallas, TX 75315",House Accounts DFW,75315,BG542157,On Premise,Dallas,Dallas,Charles_3
4413,Bar Louie - Arlington,"4001 Bagpiper Way, Arlington, TX 76018",Taylor Coward,76018,MB853373,On Premise,Arlington,Tarrant,James Liston
4416,Tom Thumb 3576 - Grapevine,"4000 William D Tate, Grapevine, TX 76051",Jeff Martin,76051,Is Null,Off Premise,Grapevine,Tarrant,Justin Stryker
4419,Shep's Place,"816 S Main St, Weatherford, TX 76086",Taylor Coward,76086,RM915732,On Premise,Weatherford,Parker,Ronald Streng
4428,PK's - Alta Mesa,"507 Alta Mere Dr, Fort Worth, TX 76114",Justin Page,76114,BF917389,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4431,Tom Thumb 2526 - Arapaho Richardson,"39 Arapaho Village, Richardson, TX 75080",Brandon Byrd,75080,BQ649117,Off Premise,Richardson,Dallas,Jose Vital
4440,"Stockyards Hotel, LLC.","109 E Exchange Ave, Ft. Worth, TX 76164",Taylor Coward,76164,MB489158,On Premise,Ft. Worth,Tarrant,Joe Fronczek
4442,Tom Thumb 0232 - Alton Rd,"3563 Alton Rd, Fort Worth, TX 76109",Justin Page,76109,BQ647914,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4444,Tom Thumb 1780 - Keller Pkwy,"1000 Keller Pkwy, Keller, TX 76248",Jeff Martin,76248,BQ463094,Off Premise,Keller,Tarrant,Justin Stryker
4445,Tom Thumb 3622 - Camp Bowie,"6377 Camp Bowie Blvd, Fort Worth, TX 76116",Justin Page,76116,BQ455454,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4446,Tom Thumb 3625 - Park Blvd,"302 S. Park Blvd, Grapevine, TX 76051",Jeff Martin,76051,BQ455347,Off Premise,Grapevine,Tarrant,Michael Weldon
4447,Tom Thumb 1786 - Carrier Pkwy,"4215 S. Carrier Pkwy, Grand Prairie, TX 75052",Justin Page,75052,BQ568806,Off Premise,Grand Prairie,Dallas,James Liston
4448,Tom Thumb 3617 - W. Park Row,"2611 W. Park Row, Arlington, TX 76013",Justin Page,76013,BQ580481,Off Premise,Arlington,Tarrant,Joe Fronczek
4450,Richardson Food Truck Park,"522 Bishop Ave, Richardson, TX 75081",Harrison Boyland,75081,N914710,On Premise,Richardson,Dallas,Jose Vital
4451,Ringo's Pub,"5865 Kincaid Rd, Plano, TX 75024",Hudson Boyd,75024,N723607,On Premise,Plano,Collin,Ronald Streng
4456,Total Wine #511 - S. Loop 288,"1800 South Loop 288, Denton, TX 76205",Jack Stephenson,76205,P915740,Off Premise,Denton,Denton,James Liston
4464,The Liquor Outpost,"771 W Round Grove Rd #150, Lewisville, TX 75067",Jeff Martin,75067,P921729,Off Premise,Lewisville,Denton,James Liston
4472,Pouring Glory,"1001 Bryan Avenue, Fort Worth, TX 76104",Taylor Coward,76104,BG921674,On Premise,Fort Worth,Tarrant,Joe Fronczek
4478,Harley's #20,"1401 W. Marshalll Avenue, Longview, TX 756045",Ronnie Esposito,756045,P692935,Off Premise,Longview,Gregg,East Texas Drivers
4479,Harley's #23,"4697 Estes Parkway, Longview, TX 75603",Ronnie Esposito,75603,P692940,Off Premise,Longview,Gregg,East Texas Drivers
4484,Bottle Giant,"1751 Eastchase Pkwy., Fort Worth, TX 76120",Justin Page,76120,BF553504,Off Premise,Fort Worth,Tarrant,James Liston
4487,Tillman's Roadhouse,"324 W 7th Street, Dallas, TX 75208",Harrison Boyland,75208,RM794186,On Premise,Dallas,Dallas,Joe Fronczek
4488,Cork N Bottle - Royse City,"520 IH 30 East, Royse City, TX 75189",Brandon Byrd,75189,BQ887116,Off Premise,Royse City,Rockwall,Jose Vital
4490,Patina Green Home and Market,"116 N.Tennessee Street, Suite 102, McKinney, TX 75069",Brian Schick,75069,BG902099,Off Premise,McKinney,Collin,Ronald Streng
4492,Tom Thumb 2559 - Beltline,"3535 N. Beltline, Irving, TX 75062",Justin Page,75062,BQ814298,Off Premise,Irving,Dallas,Ronald Streng
4496,Tom Thumb 1540 - Forest Ln,"3757 Forest ln, Dallas, TX 75234",Brandon Byrd,75234,BQ570798,Off Premise,Dallas,Dallas,Justin Stryker
4498,Taps & Caps - Denton,"505 W. Hickory Street, Denton, TX 75056",Mason Lowe,75056,BG917221,On Premise,Denton,Denton,James Liston
4501,Albertsons #4166 - Desoto,"1300 Beltline west, Desoto, TX 75115",Brandon Byrd,75115,RM742716,Off Premise,Desoto,Dallas,Jose Vital
4502,Tom Thumb 3563 - Duncanville,"633 Wheatland Rd, Duncanville, TX 75116",Brandon Byrd,75116,BQ546127,Off Premise,Duncanville,Dallas,James Liston
4503,Albertsons #4231 - Grand Prairie,"215 N Carrier Pkwy, Grand Prairie, TX 75050",Justin Page,75050,BQ568587,Off Premise,Grand Prairie,Dallas,Ronald Streng
4505,Midway Craft House,"1115 W. Hickory Street, Suite 101, Denton, TX 76201",Nathan Zaremba,76201,BG931022,On Premise,Denton,Denton,James Liston
4507,Albertsons #4129 - Mesquite,"2828 Motley, Mesquite, TX 75150",Brandon Byrd,75150,BQ841588,Off Premise,Mesquite,Dallas,Jose Vital
4508,Albertsons #4187 - Mesquite,"1500 S Belt Line, Mesquite, TX 75149",Brandon Byrd,75149,BQ779677,Off Premise,Mesquite,Dallas,Jose Vital
4509,Goodfriend Package Store,"1155 Peavy Road, Dallas, TX 75218",Mason Lowe,75218,BQ918198,Off Premise,Dallas,Dallas,James Hall
4511,Tom Thumb 1973 - Snider Plaza,"7000Snider Plaza, University Park, TX 75205",Brandon Byrd,75205,BG765982,Off Premise,University Park,Dallas,Jose Vital
4512,Tom Thumb 2503 - Villanova,"4001 Villanova Drive, Dallas, TX 75225",Brandon Byrd,75225,BQ767475,Off Premise,Dallas,Dallas,Jose Vital
4514,Tom Thumb 3522 - Royal Lane,"5959 Royal Lane, Dallas, TX 75230",Brandon Byrd,75230,BQ764702,Off Premise,Dallas,Dallas,Justin Stryker
4516,Tom Thumb 2588 - S MacArthur,"820 S. MacArthur Road, Coppell, TX 75019",Jeff Martin,75019,BQ650346,Off Premise,Coppell,Dallas,Ronald Streng
4518,Tom Thumb 1784 - Pioneer Road,"1501 Pioneer Road, Mesquite, TX 75149",Brandon Byrd,75149,BQ778674,Off Premise,Mesquite,Dallas,Jose Vital
4519,Omni Hotel - Ft Worth,"1300 Houston Street, Ft Worth, TX 76102",Taylor Coward,76102,MB708988,On Premise,Ft Worth,Tarrant,Joe Fronczek
4520,World Market #184 - Oak Lawn,"3888 Oak Lawn Ave, Suite 111, Dallas, TX 75219",Brandon Byrd,75219,BQ518573,Off Premise,Dallas,Dallas,James Hall
4523,Tom Thumb 2554 - Independence,"3100 Independence Pkwy, Plano, TX 75075",Brian Schick,75075,BQ454647,Off Premise,Plano,Collin,Ronald Streng
4524,Dallas Craft Company - Keller,"1821 S. Main Street, Keller, TX 76248",Nathan Zaremba,76248,MB932514,On Premise,Keller,Tarrant,Justin Stryker
4529,West Oak Coffee Bar,"114 W. Oak Street, Denton, TX 76201",Nathan Zaremba,76201,BG891400,On Premise,Denton,Denton,James Liston
4530,OPA! Greek Taverna,"3801 Lakeview Pkwy., Suite 600, Rowlett, TX 75088",Hudson Boyd,75088,RM837035,On Premise,Rowlett,Dallas,Jose Vital
4531,Free Play Arcade - Richardson,"1730 E. Belt Line Road, Richardson, TX 75081",Harrison Boyland,75081,RM926876,On Premise,Richardson,Dallas,Jose Vital
4533,Velvet Taco - Fort Worth,"2700 W. 7th Street, Fort Worth, TX 76107",Taylor Coward,76107,MB858904,On Premise,Fort Worth,Tarrant,Joe Fronczek
4534,Hannah's,"111 W. Mulberry Street, Denton, TX 76202",Nathan Zaremba,76202,RM654872,On Premise,Denton,Denton,James Liston
4536,Proper,"409 W. Magnolia Avenue, Fort Worth, TX 76104",Taylor Coward,76104,MB854395,On Premise,Fort Worth,Tarrant,Joe Fronczek
4540,Old Chicago - Fort Worth,"8933 N Freeway, Fort Worth, TX 76117",Nathan Zaremba,76117,RM930172,On Premise,Fort Worth,Tarrant,Justin Stryker
4547,BB Bop Seoul Kitchen,"828 W. Davis Street, Dallas, TX 75208",Harrison Boyland,75208,RM915288,On Premise,Dallas,Dallas,Joe Fronczek
4552,Ice House Beverages - E. Beltline,"940 E. Beltline Road, # 100, Richardson, TX 75081",Brandon Byrd,75081,BQ849418,Off Premise,Richardson,Dallas,Jose Vital
4559,Little Red Wasp,"808 Main Street, Fort Worth, TX 76102",Taylor Coward,76102,MB847693,On Premise,Fort Worth,Tarrant,Joe Fronczek
4564,Chubbs Liquor Beer & Wine,"13989 HWY 121 South, Trenton, TX 75490",Brian Schick,75490,BF827133,Off Premise,Trenton,None,Jose Vital
4567,PK's - Camp Bowie,"3204 Camp Bowie, Suite 102, Fort Worth, TX 76107",Justin Page,76107,BF917618,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4568,Howdy Doody,"1625 Scripture Street, Denton, TX 76201",Jeff Martin,76201,BF856241,Off Premise,Denton,Denton,James Liston
4578,Old Iron Post,"101 N. Travis Street, Sherman, TX 75091",Brian Schick,75091,RM898525,On Premise,Sherman,Grayson,Jose Vital
4579,Fossil Creek Liquor - Denison,"2730 Hwy 75 South, Denison, TX 75020",Brian Schick,75020,BF735698,Off Premise,Denison,Grayson,Jose Vital
4581,Green Market Natural Foods,"1909 Texoma Pkwy., Suite 2, Sherman, TX 75090",Brian Schick,75090,BQ838784,Off Premise,Sherman,Grayson,Jose Vital
4583,Fossil Creek Liquor - Anna,"807 S. Central Expwy., Anna, TX 75409",Brian Schick,75409,BF624845,Off Premise,Anna,Collin,Jose Vital
4585,Rex's Seafood - Farmers Market,"920 S. Harwood, Suite 150, Dallas, TX 75201",Mason Lowe,75201,BG927860,On Premise,Dallas,Dallas,James Hall
4594,J.R. Bentley's,"406 W. Abram Street, Arlington, TX 76010",Taylor Coward,76010,MB578811,On Premise,Arlington,Tarrant,Joe Fronczek
4605,The Horney Toad,"9530 Camp Bowie West, Fort Worth, TX 76116",Taylor Coward,76116,MB782840,On Premise,Fort Worth,Tarrant,Joe Fronczek
4608,Justice Burger,"105 College Avenue, Weatherford, TX 76086",Taylor Coward,76086,BG934702,On Premise,Weatherford,Parker,Ronald Streng
4609,II Brothers' Grill,"8308 Preston Road, Suite #198, Plano, TX 75024",Hudson Boyd,75024,RM693593,On Premise,Plano,Collin,Ronald Streng
4611,Poag Mahone's Pub,"700 Carroll Street, Fort Worth, TX 76107",Taylor Coward,76107,MB688966,On Premise,Fort Worth,Tarrant,Joe Fronczek
4615,MLK Food Store,"2915 E. MLK, Jr. Blvd., AUSTIN, TX 78702",Tim Vela,78702,BQ716798,On Premise,AUSTIN,Travis,Manny Chavez
4616,Upper 90,"961 W. Magnolia Ave., Suite C, Fort Worth, TX 76104",Taylor Coward,76104,MB895395,On Premise,Fort Worth,Tarrant,Joe Fronczek
4619,Rowlett Liquor,"6605 Dalrock Rd, Rowlett, TX 75089",Brandon Byrd,75089,BF916901,Off Premise,Rowlett,Dallas,Jose Vital
4621,WFM #359 - Renner Road (Cityline),"1411 E. Renner Road, Richardson, TX 75082",Brian Schick,75082,BQ939112,Off Premise,Richardson,Collin,Jose Vital
4622,Goody Goody - Anna,"824 S. Central Expressway, Anna, TX 75409",Brian Schick,75409,BF731501,Off Premise,Anna,Collin,Jose Vital
4628,Mac's Corner,"1098 E. NW Hwy, Grapevine, TX 76051",Jeff Martin,76051,BQ674454,Off Premise,Grapevine,Tarrant,Justin Stryker
4631,Gilley's Dallas,"1135 S. Lamar Street, Dallas, TX 75215",Mason Lowe,75215,MB558794,On Premise,Dallas,Dallas,James Hall
4635,Stirups Liquor,"1842 FM 407 East, Suite 2, Bartonville, TX 76226",Jeff Martin,76226,BF865231,Off Premise,Bartonville,Denton,Justin Stryker
4637,Taco Heads - Fort Worth,"1812 Montgomery St., Fort Worth, TX 76107",Taylor Coward,76107,MB925336,On Premise,Fort Worth,Tarrant,Joe Fronczek
4638,Albertsons #0716 - Denison,"200 W Crawford St., Denison, TX 75020",Brian Schick,75020,BQ274232,Off Premise,Denison,Grayson,Jose Vital
4642,Taverna Rossa - Southlake,"1151 E Southlake Blvd Suite 300, Southlake, TX 76092",Nathan Zaremba,76092,MB938815,On Premise,Southlake,Tarrant,Justin Stryker
4644,T&P Tavern,"221 W. Lancaster Avenue, Fort Worth, TX 76102",Taylor Coward,76102,MB690923,On Premise,Fort Worth,Tarrant,Joe Fronczek
4657,Hooters - Irving (080360429-duns),"2522 N. Belt Line Road, Irving, TX 75062",Nathan Zaremba,75062,MB805281,On Premise,Irving,Dallas,Ronald Streng
4680,Downtown Sherman Preservation,"PO Box 2054, Sherman, TX 76091",House Accounts DFW,76091,SB2446843,On Premise,Sherman,Grayson,Jose Vital
4681,Back Porch Grill & Tavern,"210 N Main Street, Grapevine, TX 76051",Nathan Zaremba,76051,MB907263,On Premise,Grapevine,Tarrant,Justin Stryker
4682,Lone Star Conoco,"3928 Hwy 121, Bedford, TX 76021",Justin Page,76021,BQ625675,Off Premise,Bedford,Tarrant,Justin Stryker
4684,Intrinsic Smokehouse & Brewery,"509 W. State Street, Garland, TX 75040",Hudson Boyd,75040,BG918272,On Premise,Garland,Dallas,Jose Vital
4688,Hop & Vine,"5616 W. Loop 1604 N Ste 109, San Antonio, TX 78253",Josh Jennings,78253,MB934646,On Premise,San Antonio,Bexar,Charles_3
4689,Brookshire Grocery #127 - Pottsboro,"11205 HWY 289 North, Pottsboro, TX 75076",Brian Schick,75076,BQ834466,Off Premise,Pottsboro,Grayson,Jose Vital
4690,Albertsons #4290 - Azle,"480 Northwest Pkwy., Azle, TX 76020",Jeff Martin,76020,BQ443882,Off Premise,Azle,Tarrant,Justin Stryker
4694,Albertsons #0226 - Sherman,"100 East Taylor Street, Sherman, TX 75090",Brian Schick,75090,BQ608225,Off Premise,Sherman,Grayson,Jose Vital
4695,Fossil Creek Liquor - Little Elm,"27100 US Highway 380, Little Elm, TX 75068",Jeff Martin,75068,P855629,Off Premise,Little Elm,Denton,Michael Weldon
4700,Street's Fine Chicken - Cedar Springs,"3857 Cedar Springs Road, Dallas, TX 75219",Harrison Boyland,75219,MB942067,On Premise,Dallas,Dallas,James Hall
4701,Brookshire Grocery #54 - Bonham,"2228 Island Bayou Road, Bonham, TX 75418",Brian Schick,75418,BQ876067,Off Premise,Bonham,Fannin,Jose Vital
4702,Albertsons #4106 - Euless,"1155 N. Main Street, Euless, TX 76039",Justin Page,76039,BQ567979,Off Premise,Euless,Tarrant,Ronald Streng
4705,Earl's 377 Pizza,"427 Hwy 377, Argyle, TX 76226",Nathan Zaremba,76226,RM942867,On Premise,Argyle,Denton,Justin Stryker
4707,Celtics Liquor,"4625 Boat Club Rd., Suite 265, Fort Worth, TX 76002",Justin Page,76002,BF888297,Off Premise,Fort Worth,Tarrant,Justin Stryker
4710,Brookshire Grocery #131 - Anna,"1325 W White Street, Anna, TX 75049",Brian Schick,75049,BQ696744,Off Premise,Anna,Collin,Jose Vital
4713,Albertsons #4294 - Cleburne,"210 W. Katherine P. Raines Rd., Cleburne, TX 76033",Justin Page,76033,BQ726805,Off Premise,Cleburne,Johnson,Jose Vital
4716,Blaze Pizza - Arlington,"841 E. Lamar Blvd., Suite 841, Arlington, TX 76011",Taylor Coward,76011,BG936623,On Premise,Arlington,Tarrant,James Liston
4722,Blatt Beer and Table,"7859 Walnut Hill Lane, Suite 170, Dallas, TX 75230",Harrison Boyland,75230,RM934442,On Premise,Dallas,Dallas,Joe Fronczek
4725,Goody Goody - Rowlett,"3500 Lakeview Pkwy., Suite 100, Rowlett, TX 75088",Brandon Byrd,75088,BF928705,Off Premise,Rowlett,Dallas,Jose Vital
4728,Goody Goody - Fort Worth,"4740 SW Loop 820, Fort Worth, TX 76109",Justin Page,76109,P679671,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4732,Eskimo Hut Lubbock,"5412 Slide Road, Suite 700, Lubbock, TX 75247",House Accounts DFW,75247,BG922028,On Premise,Lubbock,None,None
4735,Spec's #00 - Smith Street,"2410 Smith Street, Houston, TX 75247",Jessica Cabarubio,75247,BF270903,Off Premise,HOUSTON,Harris,David Cash
4736,Albertsons #4277 - Sycamore School,"3525 Sycamore School Road, Fort Worth, TX 76133",Justin Page,76133,BQ228472,Off Premise,Fort Worth,Tarrant,Jose Vital
4737,The Ashen Rose,"2809 Lee Street, Greenville, TX 75401",Torie Shelton,75401,RM909065,On Premise,Greenville,Hunt,East Texas Drivers
4740,Clearfork Food Truck Park,"1541 Merrimac Cr., Fort Worth, TX 76107",Taylor Coward,76107,BG853178,On Premise,Fort Worth,Tarrant,Joe Fronczek
4742,Spec's #152 - Preston Road,"8123 Preston Road, Dallas, TX 75225",Torie Shelton,75225,BF842523,Off Premise,Dallas,Dallas,James Hall
4744,Thirsty Growler,"5733 Hwy 121, Suite 230, The Colony, TX 75056",Hudson Boyd,75056,BG932667,On Premise,The Colony,Denton,James Liston
4745,Old Chicago - Garland,"1380 W. Centerville Raod, Garland, TX 75041",Hudson Boyd,75041,RM945692,On Premise,Garland,Dallas,Jose Vital
4750,Discount Beer & Wine,"2240 Walnut Hill Lane, Irving, TX 75038",Justin Page,75038,BQ750030,Off Premise,Irving,Dallas,Ronald Streng
4756,Cork & Pig Tavern,"2869 Crockett Street, Fort Worth, TX 76107",Taylor Coward,76107,MB841751,On Premise,Fort Worth,Tarrant,Joe Fronczek
4757,Grub Burger Bar - Plano,"8255 Preston Road, Suite 300, Plano, TX 75024",Hudson Boyd,75024,RM947192,On Premise,Plano,Collin,Ronald Streng
4758,Texadelphia - Richardson,"100 S. Central Expwy., Suite 44, Richardson, TX 75080",Harrison Boyland,75080,RM933334,On Premise,Richardson,Dallas,Jose Vital
4761,Rock & Brews,"5351 Nebraska Furniture Mart Dr., The Colony, TX 75056",Hudson Boyd,75056,MB935584,On Premise,The Colony,Denton,James Liston
4763,Charlie's Burgers and Street Tacos,"213 E. Rusk Street, Rockwall, TX 75087",Hudson Boyd,75087,BG880199,On Premise,Rockwall,Rockwall,Jose Vital
4766,Shipping and Receiving,"201 S. Calhoun Street, Suite 107, Fort Worth, TX 76104",Taylor Coward,76104,MB833989,On Premise,Fort Worth,Tarrant,Joe Fronczek
4767,Spec's #167 - Lewisville,"2416 S. Stemmons Freeway, Lewisville, TX 75067",Jack Stephenson,75067,BF919844,Off Premise,Lewisville,Denton,James Liston
4783,Mad Hatter Pub,"706 Carroll Street, Fort Worth, TX 76107",Taylor Coward,76107,MB871180,On Premise,Fort Worth,Tarrant,Joe Fronczek
4792,Eskimo Hut Arlington,"1001 W Arkansas Ln., Suite 100, Arlington, TX 76013",Justin Page,76013,BG933993,Off Premise,Arlington,Tarrant,Joe Fronczek
4793,Blaze Pizza - Fort Worth,"5925 Convair Drive, Suite 521, Fort Worth, TX 76109",Taylor Coward,76109,BG949297,On Premise,Fort Worth,Tarrant,Joe Fronczek
4797,Chicotsky's Liquor Store,"3429 W. 7th Street, Fort Worth, TX 76107",Justin Page,76107,BF213929,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4798,Hopdoddy - Addison,"5100 Belt Line Road, Suite 502, Addison, TX 75254",Harrison Boyland,75254,MB875004,On Premise,Addison,Dallas,Jose Vital
4799,Monkey King - Dallas,"2933 Main Street, Dallas, TX 75226",Mason Lowe,75226,BG941281,On Premise,Dallas,Dallas,Joe Fronczek
4801,Whip In - Gaston Ave.,"7233 Gaston Avenue, Dallas, TX 75214",Brandon Byrd,75214,BF190071,On Premise,Dallas,Dallas,James Hall
